event,date,country,city,artist,album,track,isrc,linkid
click,2021-08-23,Turkey,Izmir,Joji,In Tongues (Deluxe),worldstar money (interlude),USUYG1179135,10ec9b91-818c-4b44-a04d-7a058957ee17
click,2021-08-23,United States,San Diego,"Trippie Redd, Lil Uzi Vert",Holy Smokes (feat. Lil Uzi Vert),Holy Smokes,QZJ842001118,eedc8702-6bd2-499a-972f-260c35f72e0f
click,2021-08-23,United States,Belleville,Catie Turner,Heartbroken and Milking It,Love on the Moon,USAT22102774,d601f481-873f-49d5-a313-3d4aed53da78
click,2021-08-24,Saudi Arabia,Riyadh,"Shouse, David Guetta",Love Tonight (David Guetta Remix),Love Tonight - David Guetta Remix,USA2P2120717,53da9d1d-7fa4-489e-a94a-e370beebdd7f
click,2021-08-24,Costa Rica,San José,"DMNDS, Strange Fruits Music, Fallen Roses, Lujavo, Nito-Onna",Calabria (feat. Lujavo & Nito-Onna),Calabria (feat. Lujavo & Nito-Onna),GBSMU9833211,681d888a-59ce-4acb-b7c5-95dab0c063d9
click,2021-08-24,Saudi Arabia,Jeddah,"Lola Indigo, TINI, Belinda",La Niña,La Niña de la Escuela,ES5702100732,7c8bbf79-21c7-4b33-acaf-c8bf5a45c333
click,2021-08-24,United States,Bottineau,"Trippie Redd, Sada Baby, Icewear Vezzo, Babyface Ray",Trip At Knight,"Captain Crunch (feat. Babyface Ray, Sada Baby, & Icewear Vezzo)",QZJ842001155,902ebdda-078a-4f87-8547-af3942cb6855
click,2021-08-24,Saudi Arabia,Jeddah,Joji,In Tongues (Deluxe),worldstar money (interlude),USUYG1179135,10ec9b91-818c-4b44-a04d-7a058957ee17
click,2021-08-24,Nepal,Kathmandu,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-24,United States,Columbia,Kodak Black,Senseless,Senseless,USAT22104267,269a0f5b-233a-4ea9-87e5-c3218cd82a33
click,2021-08-24,Ghana,Accra,KALEO,AB,Way down We Go,USAT21502122,aa0ae23e-7136-43a9-903b-b55166bbe1e7
click,2021-08-24,Ghana,Accra,KALEO,AB,Way down We Go,USAT21502122,aa0ae23e-7136-43a9-903b-b55166bbe1e7
click,2021-08-24,United States,Morrow,KenTheMan,I'm Perfect,I'm Perfect,US39N2102090,190c7170-4044-4c97-9709-926917155b02
click,2021-08-20,Saudi Arabia,Riyadh,DMX,The Definition of X: Pick Of The Litter,X Gon' Give It To Ya,USDJ20201374,bbab0036-2343-4717-8ae7-595bcb79c0e7
click,2021-08-20,India,Patna,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-20,United States,Unknown,Chance the Rapper,Acid Rap,Cocoa Butter Kisses,,4b3b03f0-7915-5256-a26a-06a9785b0283
click,2021-08-20,United States,Pontotoc,Slipknot,.5: The Gray Chapter (Special Edition),Custer,,55316c0f-0825-5658-a11a-7245777ded00
click,2021-08-20,France,Unknown,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-20,United States,Fort Wainwright,Roddy Ricch,Late At Night,Late At Night,USAT22102236,a82e72d8-523f-43ab-9fd0-992605d54b4e
click,2021-08-20,United States,Unknown,Kevin Gates,By Any Means,Get up on My Level,,7512e396-6e95-5594-8533-3989eb38fefd
click,2021-08-20,India,Hyderabad,Vitamin A,Happy Birthday,Happy Birthday,US3DF1612162,f563adc4-d7c6-4d70-93d0-06bab552f642
click,2021-08-20,France,Lille,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-20,United States,Utica,Aleksa Safiya,Face 2 Face,Face 2 Face,,e50a9659-5aa3-5e69-bdb5-d2308094f750
click,2021-08-23,France,Marseille,Roddy Ricch,Late At Night,Late At Night,USAT22102236,a82e72d8-523f-43ab-9fd0-992605d54b4e
click,2021-08-23,India,Delhi,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-23,Nigeria,Suleja,Reyanna Maria,So Pretty,So Pretty,USUM72100871,23199824-9cf5-4b98-942a-34965c3b0cc2
click,2021-08-23,France,Lieusaint,Remble,Touchable,Touchable,USWB12101349,561bff5d-03fd-45c2-87e0-0d9593182b57
click,2021-08-23,Saudi Arabia,Riyadh,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3
click,2021-08-23,Saudi Arabia,Jeddah,"Shouse, David Guetta",Love Tonight (David Guetta Remix),Love Tonight - David Guetta Remix,USA2P2120717,53da9d1d-7fa4-489e-a94a-e370beebdd7f
click,2021-08-23,Canada,Magog,"50 Cent, Olivia",The Massacre,Candy Shop,USIR10500072,97105aff-3e40-4c2e-bfeb-563b55e8f5dd
click,2021-08-23,India,Shimla,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3
click,2021-08-23,India,Shimla,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3
click,2021-08-23,Norway,Bergen,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-20,India,Hyderabad,"50 Cent, Olivia",The Massacre,Candy Shop,USIR10500072,97105aff-3e40-4c2e-bfeb-563b55e8f5dd
click,2021-08-20,India,Lucknow,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3
click,2021-08-20,United States,McKinney,Remble,Touchable,Touchable,USWB12101349,561bff5d-03fd-45c2-87e0-0d9593182b57
click,2021-08-20,Saudi Arabia,Jeddah,"Tion Wayne, Russ Millions, ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign, Darkoo",Body Remix feat ArrDee E1 3x3 ZT 3x3 Bugzy Malone Buni Fivio Foreign Darkoo,Body Remix feat ArrDee E1 3x3 ZT 3x3 Bugzy Malone Buni Fivio Foreign Darkoo,GBAHS2100229,5bf02874-e522-44e2-9013-edb794731c56
click,2021-08-20,Pakistan,Unknown,Roddy Ricch,Late At Night,Late At Night,USAT22102236,a82e72d8-523f-43ab-9fd0-992605d54b4e
click,2021-08-20,United States,Milwaukee,Vanessa Carlton,Be Not Nobody,A Thousand Miles,USIR10210955,06dc18f9-7d6c-480a-a6f9-282bcdbb213f
click,2021-08-20,Switzerland,Zurich,DaBaby,Red Light Green Light,Red Light Green Light,USUM72109724,7fcf3fce-fed0-4e90-9dc5-6d28287e53ee
click,2021-08-20,India,Rohtak,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,2a636360-84e6-4e05-8c41-bf308b1cd8c1
click,2021-08-20,India,Delhi,PinkPantheress,Pain,Pain,QZFZ52145391,fd647d87-4c7a-4dd1-92c6-0e7dd7fdf4f1
click,2021-08-20,United States,Mobile,H.E.R.,Comfortable,Comfortable,USRC11903472,77affb7c-b1bc-46b0-8930-b6449d19891f
click,2021-08-20,France,Paris,"Pop Smoke, Lil Tjay",Shoot For The Stars Aim For The Moon,Mood Swings (feat. Lil Tjay),USUM72013632,9d325586-9453-4664-88e8-cdf24c43ffa0
click,2021-08-20,Italy,Unknown,Hoàng Read,The Magic Bomb,The Magic Bomb - Extended Mix,FR59R2143389,8f990f44-6a5d-4294-ab0b-f74e0a8f3b25
click,2021-08-20,Kenya,Nairobi,Lil Tecca,MONEY ON ME,MONEY ON ME,USUM72112304,b329bd67-e62e-4c16-9d65-74e068d4094b
click,2021-08-20,Saudi Arabia,Dammam,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-20,France,Corbeil-Essonnes,"Kayla Nicole, Taylor Girlz, Flo Milli","Bundles 2 (feat. Flo Milli, Taylor Girlz)","Bundles 2 (feat. Flo Milli, Taylor Girlz)",QMCE32100359,fbf4b935-f961-4b13-b1d8-45ad47093559
click,2021-08-20,Saudi Arabia,Jeddah,"Shouse, David Guetta",Love Tonight (David Guetta Remix),Love Tonight - David Guetta Remix,USA2P2120717,53da9d1d-7fa4-489e-a94a-e370beebdd7f
click,2021-08-20,Germany,Wehr,Hoàng Read,The Magic Bomb,The Magic Bomb - Extended Mix,FR59R2143389,8f990f44-6a5d-4294-ab0b-f74e0a8f3b25
click,2021-08-20,Saudi Arabia,Jeddah,"Shouse, David Guetta",Love Tonight (David Guetta Remix),Love Tonight - David Guetta Remix,USA2P2120717,53da9d1d-7fa4-489e-a94a-e370beebdd7f
click,2021-08-20,United States,Charlotte,Ingratax,París,París,MXB952100097,81c63400-e7a7-44a0-9e2b-60117f828767
click,2021-08-20,Saudi Arabia,Jeddah,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-25,Switzerland,Lausanne,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-25,Saudi Arabia,Jeddah,Mohamed Hamaki,Kol Yom Men Dah,Baeit Maah,EGA1C1900007,52db3420-2f56-4d7d-8b53-57ad96b337d4
click,2021-08-25,United States,Atlanta,Billie Eilish,Happier Than Ever,Happier Than Ever,USUM72105936,d58a7ad8-f1f7-43c7-90fc-02906b703089
click,2021-08-25,Saudi Arabia,Makkah,Roddy Ricch,Late At Night,Late At Night,USAT22102236,a82e72d8-523f-43ab-9fd0-992605d54b4e
click,2021-08-25,Saudi Arabia,Jeddah,Duncan Laurence,Small Town Boy,Arcade (feat. FLETCHER),NL1TK2000069,cce607e4-1ecb-4ac7-9f83-eb0ce1e1e6d9
click,2021-08-25,France,Remuzat,"The Martinez Brothers, Fuego",PAP (Pendiente Al Paso),PAP (Pendiente Al Paso),USUYG1379533,0f737ba8-48f0-4eb1-b29c-01b082e75872
click,2021-08-25,Saudi Arabia,Riyadh,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9
click,2021-08-25,United States,Chico,Capella Grey,GYALIS,GYALIS,QZFYW2156440,62d8b57e-0d63-48a0-b856-546e50130534
click,2021-08-25,Germany,Burgau,"50 Cent, Olivia",The Massacre,Candy Shop,USIR10500072,97105aff-3e40-4c2e-bfeb-563b55e8f5dd
click,2021-08-21,India,New Delhi,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-21,United States,Rogers,SpotemGottem,Final Destination,Beat Box 2,USA2P2043560,4e98f6d0-bd1b-47d7-a597-aba2dc1f01ed
click,2021-08-21,United States,San Marcos,Remble,Touchable,Touchable,USWB12101349,561bff5d-03fd-45c2-87e0-0d9593182b57
click,2021-08-21,Saudi Arabia,Jeddah,Remble,Touchable,Touchable,USWB12101349,561bff5d-03fd-45c2-87e0-0d9593182b57
click,2021-08-21,United States,Saint John,"Kayla Nicole, Taylor Girlz, Flo Milli","Bundles 2 (feat. Flo Milli, Taylor Girlz)","Bundles 2 (feat. Flo Milli, Taylor Girlz)",QMCE32100359,fbf4b935-f961-4b13-b1d8-45ad47093559
click,2021-08-21,United States,Violet,Coi Leray,No More Parties,No More Parties,USUM72100947,51a9a818-40d2-432d-b48a-9dcff61c6278
click,2021-08-21,India,Bengaluru,gnash,us,"i hate u, i love u (feat. olivia o'brien)",USAT21601051,1210448a-5857-4b98-86d1-5cf4bb993a08
click,2021-08-21,India,Jabalpur,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c
click,2021-08-21,India,Bengaluru,Swedish House Mafia,It Gets Better,It Gets Better,USUG12103227,3c757f64-b707-4984-9b39-3846707f1508
click,2021-08-21,India,Anantnag,Beth,Love Songs,I Need Your Love,TCACO1633038,d50fe37d-b227-456f-a234-eb94414f6982
click,2021-08-19,India,Dinanagar,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-19,United States,Middletown,Eslabon Armado,Corta Venas,Jugaste y Sufrí,,339a61ec-9379-5805-aa3b-baa2f13acb43
click,2021-08-19,United States,Florence,G Herbo,PTSD,Gangbangin,,03e71fc3-b4b9-5f7b-8064-ae7930def700
click,2021-08-19,Nepal,Kathmandu,VL4S,Umbrella,Umbrella,QZES71912980,52739682-3aac-490a-b4f2-4cf61e0a1202
click,2021-08-19,United States,Clemson,Megan Thee Stallion,Thot Shit,Thot Shit,QMCE32100340,f6d1717b-7707-4747-a048-37a36bf4048c
click,2021-08-19,India,Pune,"Jack Harlow, Pooh Shiesty",SUVs (Black on Black),SUVs (Black on Black),USAT22102616,30ee2950-0e66-47da-87cc-056ab2de284d
click,2021-08-19,India,Surat,Reyanna Maria,So Pretty,So Pretty,USUM72100871,23199824-9cf5-4b98-942a-34965c3b0cc2
click,2021-08-19,Italy,Unknown,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-19,Saudi Arabia,Riyadh,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c
click,2021-08-19,Sweden,Kristianstad,NLE Choppa,Mmm Hmm,Mmm Hmm,USWB12102564,ebea52fd-8764-489d-a9e8-691125b4f341
click,2021-08-22,Australia,Sydney,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-22,United States,Agawam,"DMNDS, Strange Fruits Music, Fallen Roses, Lujavo, Nito-Onna",Calabria (feat. Lujavo & Nito-Onna),Calabria (feat. Lujavo & Nito-Onna),GBSMU9833211,681d888a-59ce-4acb-b7c5-95dab0c063d9
click,2021-08-22,Saudi Arabia,Khobar,Miscél,when you left,when you left,QM42K1907890,2fc15e8b-83aa-40ee-9f9d-5d96c6d4356c
click,2021-08-22,Saudi Arabia,Riyadh,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-22,France,Nanterre,Mohamed Hamaki,Kol Yom Men Dah,Baeit Maah,EGA1C1900007,52db3420-2f56-4d7d-8b53-57ad96b337d4
click,2021-08-22,United States,Atlanta,"ScHoolboy Q, Kendrick Lamar",Oxymoron (Deluxe),Collard Greens,USUM71307354,59515f81-b5f4-40a8-8af9-f871002cd759
click,2021-08-22,Saudi Arabia,Jeddah,Surf Curse,Freaks,Freaks,USAT22102269,631c210a-b92b-4218-89ae-99a9a13c6d99
click,2021-08-22,United Arab Emirates,Abu Dhabi,"50 Cent, Olivia",The Massacre,Candy Shop,USIR10500072,97105aff-3e40-4c2e-bfeb-563b55e8f5dd
click,2021-08-22,United States,Iron Station,"Lil Baby, Lil Durk, Meek Mill",The Voice of the Heroes,Still Runnin (feat. Meek Mill),USUG12101604,aad12e68-538d-4867-a78a-7d65bfaf93d3
click,2021-08-22,Canada,Calgary,"Rich The Kid, YoungBoy Never Broke Again",BOSS MAN,Racks On (feat. YoungBoy Never Broke Again),USUM72005288,c83c9d90-2ed8-48d7-8ef7-592a35607653
click,2021-08-22,Ghana,Accra,KenTheMan,I'm Perfect,I'm Perfect,US39N2102090,190c7170-4044-4c97-9709-926917155b02
click,2021-08-22,Albania,Unknown,Olivia Rodrigo,SOUR,good 4 u,USUG12101245,a4a6c5d9-eb71-4987-9e37-762aa9fc740b
click,2021-08-22,United States,Sayville,Olivia Rodrigo,SOUR,traitor,USUG12101243,39b4991d-4d18-43c7-be4c-992545e31f8c
click,2021-08-22,United States,Anderson,"Soulja Boy Tell 'Em, Rich The Kid",Rick N Morty,Rick N Morty,QZK6N2198767,5ffec53c-25da-436e-a84e-5695deee5e0e
click,2021-08-22,United States,Seekonk,Saucy Santana,Here We Go,Here We Go,QZ5FA2150131,f9829d35-cc38-420e-b206-0d53d84d117a
click,2021-08-22,United States,Fort Myers,"DMNDS, Strange Fruits Music, Fallen Roses, Lujavo, Nito-Onna",Calabria (feat. Lujavo & Nito-Onna),Calabria (feat. Lujavo & Nito-Onna),GBSMU9833211,681d888a-59ce-4acb-b7c5-95dab0c063d9
click,2021-08-22,France,Unknown,"Lenny Tavárez, Zion & Lennox",Me Enamora,Me Enamora,USWL12100168,8d67930e-e893-40e9-99db-50565696a639
click,2021-08-22,United States,London,Remble,Touchable,Touchable,USWB12101349,561bff5d-03fd-45c2-87e0-0d9593182b57
click,2021-08-22,Saudi Arabia,Riyadh,"Sub Urban, Bella Poarch",INFERNO,INFERNO,USWB12101521,92eb2fcc-1d3a-49fe-a000-916f92f8dcf9
click,2021-08-22,Saudi Arabia,Jeddah,"Lil Tecca, Gunna",REPEAT IT,REPEAT IT (with Gunna),USUM72113370,246b7a4c-3866-4eb2-a0bb-931c0fca7899
click,2021-08-21,India,Surat,Vitamin A,Happy Birthday,Happy Birthday,US3DF1612162,f563adc4-d7c6-4d70-93d0-06bab552f642
click,2021-08-21,France,Gennevilliers,"Sam Lachow, Blimes and Gab, Ryan Campbell",Cloak & Dagger,Cloak & Dagger,QZMHL2074192,8f8d1aee-decb-46a3-9f1a-f081a3ab294b
click,2021-08-21,United States,Annapolis,"A Boogie Wit da Hoodie, Lil Durk",24 Hours (feat. Lil Durk),24 Hours (feat. Lil Durk),USAT22102270,f4da6960-c98b-4626-b7b2-6a48f846b940
click,2021-08-21,Kuwait,Kuwait City,"50 Cent, Olivia",The Massacre,Candy Shop,USIR10500072,97105aff-3e40-4c2e-bfeb-563b55e8f5dd
click,2021-08-21,India,New Delhi,Reyanna Maria,So Pretty,So Pretty,USUM72100871,23199824-9cf5-4b98-942a-34965c3b0cc2
click,2021-08-21,India,New Delhi,Loren Gray,Piece of Work,Piece of Work,QM24S2103535,c89d0bb7-fdd0-4bda-a770-3abd16b45f2e
click,2021-08-21,Germany,Niederkumbd,Hoàng Read,The Magic Bomb,The Magic Bomb - Extended Mix,FR59R2143389,8f990f44-6a5d-4294-ab0b-f74e0a8f3b25
click,2021-08-21,Jordan,Amman,"Sub Urban, Bella Poarch",INFERNO,INFERNO,USWB12101521,92eb2fcc-1d3a-49fe-a000-916f92f8dcf9
click,2021-08-21,India,Hyderabad,Melanie Martinez,Cry Baby (Deluxe Edition),Play Date,USAT21502465,6cc49ccc-5d2a-4725-af9d-69a77c776076
click,2021-08-21,Nigeria,Suleja,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3
click,2021-08-20,Germany,Marktredwitz,"Sub Urban, Bella Poarch",INFERNO,INFERNO,USWB12101521,92eb2fcc-1d3a-49fe-a000-916f92f8dcf9
click,2021-08-20,India,Kolkata,Hoàng Read,The Magic Bomb,The Magic Bomb - Extended Mix,FR59R2143389,8f990f44-6a5d-4294-ab0b-f74e0a8f3b25
click,2021-08-20,France,Lons-le-Saunier,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-20,El Salvador,Jiquilisco,"50 Cent, Olivia",The Massacre,Candy Shop,USIR10500072,97105aff-3e40-4c2e-bfeb-563b55e8f5dd
click,2021-08-20,Saudi Arabia,Tabuk,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-20,France,Bellegarde-sur-Valserine,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-20,United States,Jacksonville,KA$HDAMI,epiphany,Reparations!,QZFYY2115255,9c61dba1-9369-4ee4-a215-1d34581cd811
click,2021-08-20,United Kingdom,Leicester,Uzumaki Baka,Agar Tum Sath Ho Remix,Agar Tum Sath Ho Remix,BXY5K2118446,92699f7a-acc7-4262-af67-12ffbd31d17d
click,2021-08-20,South Africa,Cape Town,Reyanna Maria,So Pretty,So Pretty,USUM72100871,23199824-9cf5-4b98-942a-34965c3b0cc2
click,2021-08-20,India,Jaipur,"Maroon 5, Megan Thee Stallion",JORDI (Deluxe),Beautiful Mistakes (feat. Megan Thee Stallion),USUM72103449,7aaf5a76-d98d-4319-a14e-bbc618248b6c
click,2021-08-25,Pakistan,Karachi,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-25,Turkey,Izmir,Cassie,Cassie (U.S. Version),Me & U,USBB40610361,ca74d4ae-51ce-451d-8bd7-809443d1798a
click,2021-08-25,Saudi Arabia,Riyadh,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-25,Morocco,Marrakesh,PinkPantheress,Break It Off,Break It Off,QZES52183092,4f3fd357-b2b0-4ddb-b047-8cef495611d6
click,2021-08-25,France,Unknown,Young Thug,Tick Tock,Tick Tock,USAT22104514,e0a76dc3-7ccd-405f-8ee8-a2c55c0e0ed2
click,2021-08-25,Bahrain,Manama,Cardi B,Up,Up,USAT22100061,9d847c0e-6824-438f-9dc1-d76fca6dc87c
click,2021-08-25,India,Chandigarh,Roddy Ricch,Late At Night,Late At Night,USAT22102236,a82e72d8-523f-43ab-9fd0-992605d54b4e
click,2021-08-25,Saudi Arabia,Riyadh,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-25,Netherlands,Amsterdam,"J Balvin, Skrillex",In Da Getto,In Da Getto,QZM5U2100095,6aebc33e-3788-42c1-be7b-c7a610ebccf5
click,2021-08-25,India,Kolkata,Roddy Ricch,Late At Night,Late At Night,USAT22102236,a82e72d8-523f-43ab-9fd0-992605d54b4e
click,2021-08-23,France,Unknown,"DMNDS, Strange Fruits Music, Fallen Roses, Lujavo, Nito-Onna",Calabria (feat. Lujavo & Nito-Onna),Calabria (feat. Lujavo & Nito-Onna),GBSMU9833211,681d888a-59ce-4acb-b7c5-95dab0c063d9
click,2021-08-23,Turkey,Ankara,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-23,United States,North Bergen,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-23,India,Visakhapatnam,Roddy Ricch,Late At Night,Late At Night,USAT22102236,a82e72d8-523f-43ab-9fd0-992605d54b4e
click,2021-08-23,United Arab Emirates,Dubai,Justin Bieber,Mari Berdansa,Yummy,USUM71923046,638b0c7a-8f87-47c0-b444-8ac66d3d7054
click,2021-08-23,Pakistan,Karachi,KenTheMan,I'm Perfect,I'm Perfect,US39N2102090,190c7170-4044-4c97-9709-926917155b02
click,2021-08-23,India,Delhi,"Jack Harlow, Pooh Shiesty",SUVs (Black on Black),SUVs (Black on Black),USAT22102616,30ee2950-0e66-47da-87cc-056ab2de284d
click,2021-08-23,Iraq,Erbil,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c
click,2021-08-23,Ghana,Accra,Remble,Touchable,Touchable,USWB12101349,561bff5d-03fd-45c2-87e0-0d9593182b57
click,2021-08-23,Kenya,Nairobi,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3
click,2021-08-24,United Kingdom,Peterborough,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-24,Peru,Lima,"Lola Indigo, TINI, Belinda",La Niña,La Niña de la Escuela,ES5702100732,7c8bbf79-21c7-4b33-acaf-c8bf5a45c333
click,2021-08-24,Netherlands,Utrecht,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-24,Egypt,Al Mansurah,PinkPantheress,Just for me,Just for me,GBAYE2101058,e2e39afa-648b-4163-97b0-ce742ea67550
click,2021-08-24,Mexico,Hermosillo,"Justin Quiles, Chimbala, Zion & Lennox",Loco,Loco,USWL12100223,6ec91846-dae0-448e-8afe-a775547c0fad
click,2021-08-24,United States,Sterling Heights,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3
click,2021-08-24,United States,Decatur,"Lil Baby, Lil Durk, Meek Mill",The Voice of the Heroes,Still Runnin (feat. Meek Mill),USUG12101604,aad12e68-538d-4867-a78a-7d65bfaf93d3
click,2021-08-24,United States,Unknown,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-24,United States,High Point,Capella Grey,GYALIS,GYALIS,QZFYW2156440,62d8b57e-0d63-48a0-b856-546e50130534
click,2021-08-24,Saudi Arabia,Jeddah,Mohamed Hamaki,Kol Yom Men Dah,Baeit Maah,EGA1C1900007,52db3420-2f56-4d7d-8b53-57ad96b337d4
click,2021-08-19,France,Boulogne-Billancourt,"Lil Baby, Lil Durk, Meek Mill",The Voice of the Heroes,Still Runnin (feat. Meek Mill),USUG12101604,aad12e68-538d-4867-a78a-7d65bfaf93d3
click,2021-08-19,South Africa,Cape Town,"Kayla Nicole, Taylor Girlz, Flo Milli","Bundles 2 (feat. Flo Milli, Taylor Girlz)","Bundles 2 (feat. Flo Milli, Taylor Girlz)",QMCE32100359,fbf4b935-f961-4b13-b1d8-45ad47093559
click,2021-08-19,Saudi Arabia,Riyadh,Miscél,when you left,when you left,QM42K1907890,2fc15e8b-83aa-40ee-9f9d-5d96c6d4356c
click,2021-08-19,Ghana,Accra,"Justin Quiles, Chimbala, Zion & Lennox",Loco,Loco,USWL12100223,6ec91846-dae0-448e-8afe-a775547c0fad
click,2021-08-19,Tunisia,Unknown,Mostafa Aman,أختي حبيبتي,أختي حبيبتي,,c1b15bb6-d9e7-59c6-a107-42f7f8fae650
click,2021-08-19,Pakistan,Lahore,Olivia Rodrigo,SOUR,happier,USUG12101247,69d6a051-90e8-489b-9f9e-14a94b172d84
click,2021-08-19,Turkey,Balıkesir,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-19,United States,Unknown,Nirvana,Nevermind(Super Deluxe Edition),Smells Like Teen Spirit,,50370fb3-a7b0-5448-b25a-b9216a20a8ef
click,2021-08-19,India,Vijayawada,"Lola Indigo, TINI, Belinda",La Niña,La Niña de la Escuela,ES5702100732,7c8bbf79-21c7-4b33-acaf-c8bf5a45c333
click,2021-08-19,France,Groslay,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-25,Saudi Arabia,Jeddah,Catie Turner,Heartbroken and Milking It,Love on the Moon,USAT22102774,d601f481-873f-49d5-a313-3d4aed53da78
